Short name,Latitude,Longitude
TUR,41.25288258917243,35.09124950596628
TUR,39.65567688800914,28.454932575909673
TUR,39.65085236038175,39.358015905574156
TUR,38.09142828941074,32.74193360398683
TUR,41.004138088683604,29.232833933135627
TUR,38.00621582075193,43.88379699896933
TUR,40.53208850781173,32.573447251267055
TUR,40.16587819642686,35.384146456661604
TUR,37.22059247096708,39.81830653931095
TUR,41.15171928035879,32.114566782309765
TUR,39.346841471093825,27.840049848538587
TUR,40.00598550637522,41.634702591929766
TUR,40.23550058154359,30.09741761009567
TUR,41.66634365720298,34.04372278510428
TUR,38.34142932283756,33.02648872511751
TUR,40.44590860480631,39.83686431257858
OCE,-24.572515851388843,114.1392630016968
OCE,-12.833735659419816,135.7029437575206
OCE,-29.099226286713954,135.24932427671803
OCE,-27.32703929381262,122.38319617825755
OCE,-36.44229679486046,145.5838214818089
OCE,-26.772742349839696,127.4831816597686
OCE,-44.001225863664864,169.5428910861259
OCE,-28.159764898478947,150.92565428238322
OCE,-21.103293061063447,124.51286750251393
OCE,-30.378258150456762,126.35661022841776
OCE,-20.126141635619884,144.37254565087886
OCE,-31.243968788800686,139.3562310886703
OCE,-28.257096685765887,117.09959290260059
OCE,-28.105224634806408,134.78604465169644
OCE,-29.551029586989937,123.95625683628668
OCE,-27.488056866546966,117.79693375181336
OCE,-31.187922514824905,128.5420002090613
OCE,-29.59059455906361,116.08015415032543
OCE,-14.61324465925891,143.52432898547573
OCE,-29.097020851237456,148.39661680857802
OCE,-23.287540276684325,140.73457945356824
OCE,-26.449975213092156,149.43309267150255
OCE,-28.95447328473766,127.70137622064703
OCE,-30.44187366015681,132.5331749355165
OCE,-41.81065540149925,145.3102860580583
OCE,-22.92623397841485,125.67484984986658
OCE,-12.667096194853507,133.1470841167993
OCE,-31.547929008387584,145.76167623723495
OCE,-30.757668146230852,136.9957288609226
OCE,-27.866785596660506,151.40632090337704
SEAS,34.28762049088607,68.49845319991101
SEAS,31.384336884447805,61.745398742950954
SEAS,35.06601906591609,62.92992997318845
SEAS,13.233927668407055,103.04893210858893
SEAS,14.99620447039078,107.47882256746828
SEAS,35.91476628344476,68.56827167312099
SEAS,34.63025005733519,62.55253628311843
SEAS,11.602354265289001,106.38803684996174
SEAS,5.993670328496911,125.2328828346482
SEAS,26.697724349789368,96.35836005134377
SEAS,6.292049528813436,101.90903721168763
SEAS,36.97578444936758,65.45100330286132
SEAS,23.24100273499316,94.8025638092692
SEAS,9.585892048532116,98.817150160241
SEAS,15.197346829048861,103.41250320721042
SEAS,4.570036348204539,101.90474324479908
SEAS,1.0146152599241312,110.68795555150854
SEAS,15.413359111956112,104.46623492797698
SEAS,15.063563473651534,102.53973619040772
SEAS,26.907667813493013,97.12586684673704
SEAS,12.391232776123942,108.09046401312298
SEAS,6.214195052817207,117.01935742051552
SEAS,15.82385840945117,98.83793637812892
SEAS,9.040901203133167,105.45364038971303
SEAS,17.68288082775227,106.18569345709409
SEAS,21.067564408515977,95.11153279144594
SEAS,9.73007723409794,118.50563503850407
SEAS,35.574122192311265,68.99296731993385
SEAS,22.16363238635629,97.9236285432566
SEAS,19.362122405332194,98.2161630320249
USA,33.9889628523367,-89.15485373781513
USA,47.81714335383799,-114.9390767024498
USA,42.56785460347372,-121.1619560138685
USA,39.36780362072888,-69.01575330205334
USA,28.744447370618477,-68.027710048601
USA,28.743868488068863,-77.30455646112878
USA,26.394006692036786,-107.02778761877113
USA,45.788227498598445,-119.23734527362335
USA,39.42676028183701,-84.63025143578275
USA,41.99374186710509,-99.03100286936352
USA,25.49402786309926,-117.79974414415805
USA,48.277836451887865,-95.78456230343505
USA,44.97862337921012,-122.97107725420211
USA,30.096138656278626,-71.35009627735187
USA,29.363799212970413,-109.731981085599
USA,29.401708236482413,-85.91118522311507
USA,32.30181383102891,-106.60904651072475
USA,37.59415435917371,-94.31598675050915
USA,35.36668044741078,-92.7440935187465
USA,31.989499364753005,-114.0935871239939
USA,39.6844694733371,-67.79450696189105
USA,28.347852655649003,-79.26716342169425
USA,32.01147156484524,-69.56956244771284
USA,33.7926842390486,-72.20518632476872
USA,35.94567962120886,-89.72390125014599
USA,43.844223073432325,-70.6094201336361
USA,29.792170771800635,-119.77894237893675
USA,37.34162652192668,-113.43701111727043
USA,39.217949652689015,-122.33158995427826
USA,26.114809905279945,-105.8055104849674
